time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
4200,ArrivalEvent,576,rideHailVehicle-2458466@GlobalRHM,,1.079258010118044,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,4153,4793.0,0.0,53.333333333333336,0.0,83.95390333333333,400.0,
4200,ReparkEvent,576,rideHailVehicle-2458466@GlobalRHM,Bay,1.079258010118044,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,4153,4793.0,0.0,53.333333333333336,0.0,83.95390333333333,400.0,300.0
6060,ReleaseEvent,576,rideHailVehicle-2458466@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,4153,4793.0,53.329983490769955,53.333333333333336,0.6352293505523721,83.95390333333333,400.0,
6480,ArrivalEvent,576,rideHailVehicle-3174105@GlobalRHM,,1.0800711743772242,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,6435,7042.0,0.0,50.583333333333336,0.0,83.95390333333333,400.0,
6480,ReparkEvent,576,rideHailVehicle-3174105@GlobalRHM,Bay,1.0800711743772242,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,6435,7042.0,0.0,50.583333333333336,0.0,83.95390333333333,400.0,300.0
7620,ReleaseEvent,576,rideHailVehicle-3174105@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,6435,7042.0,50.57860028796187,50.583333333333336,0.6024568040290269,83.95390333333333,400.0,
25560,ArrivalEvent,576,rideHailVehicle-7117201@GlobalRHM,,1.0391666666666668,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,25513,26760.0,0.0,51.958333333333336,0.0,83.95390333333333,150.0,
25560,ReparkEvent,576,rideHailVehicle-7117201@GlobalRHM,Bay,1.0391666666666668,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,25513,26760.0,0.0,51.958333333333336,0.0,83.95390333333333,150.0,300.0
27660,ReleaseEvent,576,rideHailVehicle-7117201@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,25513,26760.0,51.9548559296178,51.958333333333336,0.6188497957424867,83.95390333333333,150.0,
35040,ArrivalEvent,576,rideHailVehicle-7308480@GlobalRHM,,1.0217096336499323,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,35008,36514.0,0.0,62.75,0.0,83.95390333333333,150.0,
35040,ReparkEvent,576,rideHailVehicle-7308480@GlobalRHM,Bay,1.0217096336499323,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,35008,36514.0,0.0,62.75,0.0,83.95390333333333,150.0,300.0
35280,ArrivalEvent,576,rideHailVehicle-3978326@GlobalRHM,,1.0868113522537564,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,35228,35879.0,0.0,54.25,0.0,83.95390333333333,400.0,
35280,ReparkEvent,576,rideHailVehicle-3978326@GlobalRHM,Bay,1.0868113522537564,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,35228,35879.0,0.0,54.25,0.0,83.95390333333333,400.0,300.0
36120,ReleaseEvent,576,rideHailVehicle-3978326@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,35228,35879.0,54.25,54.25,0.6461879417875787,83.95390333333333,400.0,
37320,ArrivalEvent,576,rideHailVehicle-7376015@GlobalRHM,,1.0481099656357389,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,37292,37902.0,0.0,50.833333333333336,0.0,83.95390333333333,300.0,
37320,ReparkEvent,576,rideHailVehicle-7376015@GlobalRHM,Bay,1.0481099656357389,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,37292,37902.0,0.0,50.833333333333336,0.0,83.95390333333333,300.0,300.0
37380,ReleaseEvent,576,rideHailVehicle-7308480@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,35008,36514.0,62.75,62.75,0.7474339787496878,83.95390333333333,150.0,
39480,ReleaseEvent,576,rideHailVehicle-7376015@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,37292,37902.0,50.831141917395456,50.833333333333336,0.6054649027523333,83.95390333333333,300.0,
40980,ArrivalEvent,576,rideHailVehicle-2969462@GlobalRHM,,1.0455927051671732,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,40950,41638.0,0.0,57.333333333333336,0.0,83.95390333333333,400.0,
