time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
6540,ArrivalEvent,755,rideHailVehicle-5899613@GlobalRHM,,1.0102695763799743,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6532,7319.0,0.0,65.58333333333333,0.0,83.95390333333333,400.0,
6540,ReparkEvent,755,rideHailVehicle-5899613@GlobalRHM,Bay,1.0102695763799743,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6532,7319.0,0.0,65.58333333333333,0.0,83.95390333333333,400.0,300.0
8640,ArrivalEvent,755,rideHailVehicle-3230184@GlobalRHM,,1.0286085825747726,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,8618,9409.0,0.0,65.91666666666667,0.0,83.95390333333333,400.0,
11820,ReleaseEvent,755,rideHailVehicle-5899613@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6532,7319.0,65.57677866570184,65.58333333333333,0.7811045831345523,83.95390333333333,400.0,
11820,ReparkEvent,755,rideHailVehicle-3230184@GlobalRHM,Bay,inf,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,8618,9409.0,0.0,65.91666666666667,0.0,83.95390333333333,400.0,300.0
20160,ReleaseEvent,755,rideHailVehicle-3230184@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,8618,9409.0,65.9101227252208,65.91666666666667,0.7850751437193944,83.95390333333333,400.0,
38820,ArrivalEvent,755,rideHailVehicle-729445@GlobalRHM,,1.0325423728813559,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,38772,40295.0,0.0,63.458333333333336,0.0,83.95390333333333,150.0,
38820,ReparkEvent,755,rideHailVehicle-729445@GlobalRHM,Bay,1.0325423728813559,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,38772,40295.0,0.0,63.458333333333336,0.0,83.95390333333333,150.0,300.0
40320,ArrivalEvent,755,rideHailVehicle-3297428@GlobalRHM,,1.0338753387533877,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,40295,41058.0,0.0,63.583333333333336,0.0,83.95390333333333,400.0,
41220,ArrivalEvent,755,rideHailVehicle-5412871@GlobalRHM,,1.0343264248704664,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41167,42764.0,0.0,66.54166666666667,0.0,83.95390333333333,150.0,
44760,ReleaseEvent,755,rideHailVehicle-729445@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,38772,40295.0,63.452028163300405,63.458333333333336,0.7557960457343882,83.95390333333333,150.0,
44760,ReparkEvent,755,rideHailVehicle-3297428@GlobalRHM,Bay,inf,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,40295,41058.0,0.0,63.583333333333336,0.0,83.95390333333333,400.0,300.0
