time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
24000,ArrivalEvent,945,rideHailVehicle-5026605@GlobalRHM,,1.0074982958418541,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,23989,25467.0,0.0,61.583333333333336,0.0,83.95390333333333,150.0,
24000,ReparkEvent,945,rideHailVehicle-5026605@GlobalRHM,Bay,1.0074982958418541,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,23989,25467.0,0.0,61.583333333333336,0.0,83.95390333333333,150.0,300.0
26700,ReleaseEvent,945,rideHailVehicle-5026605@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,23989,25467.0,61.57763376119418,61.583333333333336,0.7334695745676567,83.95390333333333,150.0,
33960,ArrivalEvent,945,rideHailVehicle-5065140@GlobalRHM,,1.0610119047619047,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,33919,34632.0,0.0,59.416666666666664,0.0,83.95390333333333,300.0,
33960,ReparkEvent,945,rideHailVehicle-5065140@GlobalRHM,Bay,1.0610119047619047,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,33919,34632.0,0.0,59.416666666666664,0.0,83.95390333333333,300.0,300.0
36720,ReleaseEvent,945,rideHailVehicle-5065140@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,33919,34632.0,59.41100416739356,59.416666666666664,0.7076622028103465,83.95390333333333,300.0,
40740,ArrivalEvent,945,rideHailVehicle-2337862@GlobalRHM,,1.0177121771217712,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,40716,42095.0,0.0,57.458333333333336,0.0,83.95390333333333,150.0,
40740,ReparkEvent,945,rideHailVehicle-2337862@GlobalRHM,Bay,1.0177121771217712,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,40716,42095.0,0.0,57.458333333333336,0.0,83.95390333333333,150.0,300.0
41040,ArrivalEvent,945,rideHailVehicle-1401856@GlobalRHM,,1.018651362984218,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41014,42434.0,0.0,59.166666666666664,0.0,83.95390333333333,150.0,
41040,ReparkEvent,945,rideHailVehicle-1401856@GlobalRHM,Bay,1.018651362984218,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41014,42434.0,0.0,59.166666666666664,0.0,83.95390333333333,150.0,300.0
42180,ReleaseEvent,945,rideHailVehicle-2337862@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,40716,42095.0,57.458333333333336,57.458333333333336,0.6844033576997473,83.95390333333333,150.0,
42240,ArrivalEvent,945,rideHailVehicle-6098317@GlobalRHM,,1.0291332847778587,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,42200,43613.0,0.0,58.875,0.0,83.95390333333333,150.0,
42240,ReparkEvent,945,rideHailVehicle-6098317@GlobalRHM,Bay,1.0291332847778587,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,42200,43613.0,0.0,58.875,0.0,83.95390333333333,150.0,300.0
42540,ReleaseEvent,945,rideHailVehicle-1401856@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41014,42434.0,59.166666666666664,59.166666666666664,0.7047518259127201,83.95390333333333,150.0,
43680,ArrivalEvent,945,rideHailVehicle-6575966@GlobalRHM,,1.068917018284107,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43631,44391.0,0.0,63.333333333333336,0.0,83.95390333333333,400.0,
43680,ReparkEvent,945,rideHailVehicle-6575966@GlobalRHM,Bay,1.068917018284107,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43631,44391.0,0.0,63.333333333333336,0.0,83.95390333333333,400.0,300.0
43740,ReleaseEvent,945,rideHailVehicle-6098317@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,42200,43613.0,58.875,58.875,0.7012776971934321,83.95390333333333,150.0,
47040,ReleaseEvent,945,rideHailVehicle-6575966@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43631,44391.0,63.32720398841912,63.333333333333336,0.7543092277315888,83.95390333333333,400.0,
52140,ArrivalEvent,945,rideHailVehicle-3222504@GlobalRHM,,1.0259032038173144,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,52102,53607.0,0.0,62.708333333333336,0.0,83.95390333333333,150.0,
