time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
6660,ArrivalEvent,1343,rideHailVehicle-6105067@GlobalRHM,,1.0395408163265307,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6629,7444.0,0.0,67.91666666666667,0.0,83.95390333333333,400.0,
6660,ReparkEvent,1343,rideHailVehicle-6105067@GlobalRHM,Bay,1.0395408163265307,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6629,7444.0,0.0,67.91666666666667,0.0,83.95390333333333,400.0,300.0
7500,ArrivalEvent,1343,rideHailVehicle-5846452@GlobalRHM,,1.0763983628922238,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,7444,8233.0,0.0,65.75,0.0,83.95390333333333,400.0,
7560,ReleaseEvent,1343,rideHailVehicle-6105067@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6629,7444.0,67.91366852387347,67.91666666666667,0.808939975717708,83.95390333333333,400.0,
7560,ReparkEvent,1343,rideHailVehicle-5846452@GlobalRHM,Bay,1.0763983628922238,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,7444,8233.0,0.0,65.75,0.0,83.95390333333333,400.0,300.0
8280,ArrivalEvent,1343,rideHailVehicle-4566879@GlobalRHM,,1.060102301790281,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,8233,9062.0,0.0,69.08333333333333,0.0,83.95390333333333,300.0,
8400,ReleaseEvent,1343,rideHailVehicle-5846452@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,7444,8233.0,65.74419167056404,65.75,0.7830986894025778,83.95390333333333,400.0,
8400,ReparkEvent,1343,rideHailVehicle-4566879@GlobalRHM,Bay,1.1481994459833795,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,8233,9062.0,0.0,69.08333333333333,0.0,83.95390333333333,300.0,300.0
9120,ArrivalEvent,1343,rideHailVehicle-1482356@GlobalRHM,,1.078272604588394,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,9062,9861.0,0.0,66.58333333333333,0.0,83.95390333333333,400.0,
9900,ArrivalEvent,1343,rideHailVehicle-3908791@GlobalRHM,,1.0546984572230014,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,9861,10613.0,0.0,62.666666666666664,0.0,83.95390333333333,400.0,
10020,ReleaseEvent,1343,rideHailVehicle-4566879@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,8233,9062.0,69.07658167124612,69.08333333333333,0.8227917813062509,83.95390333333333,300.0,
10020,ReparkEvent,1343,rideHailVehicle-1482356@GlobalRHM,Bay,inf,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,9062,9861.0,0.0,66.58333333333333,0.0,83.95390333333333,400.0,300.0
10620,ArrivalEvent,1343,rideHailVehicle-5880679@GlobalRHM,,1.0089514066496164,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,10613,11402.0,0.0,65.75,0.0,83.95390333333333,400.0,
11460,ArrivalEvent,1343,rideHailVehicle-3478293@GlobalRHM,,1.0805555555555555,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,11402,12180.0,0.0,64.83333333333333,0.0,83.95390333333333,400.0,
12000,ReleaseEvent,1343,rideHailVehicle-1482356@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,9062,9861.0,66.57680784796484,66.58333333333333,0.7930162291993275,83.95390333333333,400.0,
12000,ReparkEvent,1343,rideHailVehicle-3908791@GlobalRHM,Bay,inf,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,9861,10613.0,0.0,62.666666666666664,0.0,83.95390333333333,400.0,300.0
12180,ArrivalEvent,1343,rideHailVehicle-5982587@GlobalRHM,,1.0,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,12180,12967.0,0.0,65.58333333333333,0.0,83.95390333333333,400.0,
13920,ReleaseEvent,1343,rideHailVehicle-3908791@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,9861,10613.0,62.660515221577796,62.666666666666664,0.7463680988457253,83.95390333333333,400.0,
13920,ReparkEvent,1343,rideHailVehicle-5880679@GlobalRHM,Bay,inf,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,10613,11402.0,0.0,65.75,0.0,83.95390333333333,400.0,300.0
15660,ReleaseEvent,1343,rideHailVehicle-5880679@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,10613,11402.0,65.74347901720533,65.75,0.7830902007757193,83.95390333333333,400.0,
15660,ReparkEvent,1343,rideHailVehicle-3478293@GlobalRHM,Bay,inf,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,11402,12180.0,0.0,64.83333333333333,0.0,83.95390333333333,400.0,300.0
17580,ReleaseEvent,1343,rideHailVehicle-3478293@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,11402,12180.0,64.82699156917285,64.83333333333333,0.7721736452417421,83.95390333333333,400.0,
17580,ReparkEvent,1343,rideHailVehicle-5982587@GlobalRHM,Bay,inf,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,12180,12967.0,0.0,65.58333333333333,0.0,83.95390333333333,400.0,300.0
19380,ReleaseEvent,1343,rideHailVehicle-5982587@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,12180,12967.0,65.57679529696243,65.58333333333333,0.7811047812344611,83.95390333333333,400.0,
64260,ArrivalEvent,1343,rideHailVehicle-3019368@GlobalRHM,,1.0052910052910053,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,64257,64827.0,0.0,47.5,0.0,83.95390333333333,400.0,
64260,ReparkEvent,1343,rideHailVehicle-3019368@GlobalRHM,Bay,1.0052910052910053,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,64257,64827.0,0.0,47.5,0.0,83.95390333333333,400.0,300.0
64920,ReleaseEvent,1343,rideHailVehicle-3019368@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,64257,64827.0,47.49999996283891,47.5,0.5657866766985611,83.95390333333333,400.0,
65580,ArrivalEvent,1343,rideHailVehicle-5498571@GlobalRHM,,1.0559345156889495,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65539,66313.0,0.0,64.5,0.0,83.95390333333333,400.0,
65580,ReparkEvent,1343,rideHailVehicle-5498571@GlobalRHM,Bay,1.0559345156889495,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65539,66313.0,0.0,64.5,0.0,83.95390333333333,400.0,300.0
66360,ArrivalEvent,1343,rideHailVehicle-2400933@GlobalRHM,,1.041083916083916,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,66313,67504.0,0.0,49.625,0.0,83.95390333333333,150.0,
66420,ReleaseEvent,1343,rideHailVehicle-5498571@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65539,66313.0,64.49999998974727,64.5,0.7682787509432927,83.95390333333333,400.0,
66420,ReparkEvent,1343,rideHailVehicle-2400933@GlobalRHM,Bay,1.041083916083916,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,66313,67504.0,0.0,49.625,0.0,83.95390333333333,150.0,300.0
67620,ReleaseEvent,1343,rideHailVehicle-2400933@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,66313,67504.0,49.62499998703072,49.625,0.5910981862272442,83.95390333333333,150.0,
