time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,possiblePower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
38340,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.0529300567107749,38869.0,0.0,46.416666666666664,0.0,-2.333333333333333,0.0
38400,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.0597014925373134,38869.0,5.0,46.416666666666664,0.059556492330652404,-2.333333333333333,0.0
38460,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.0684596577017114,38869.0,10.0,46.416666666666664,0.11911298466130481,-2.333333333333332,0.0
38520,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.0802292263610316,38869.0,15.0,46.416666666666664,0.17866947699195723,-2.333333333333332,0.0
38580,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.0968858131487889,38869.0,20.0,46.416666666666664,0.23822596932260962,-2.333333333333332,0.0
38640,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.1222707423580784,38869.0,25.0,46.416666666666664,0.29778246165326205,-2.333333333333332,0.0
38700,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.1656804733727808,38869.0,30.0,46.416666666666664,0.35733895398391446,-2.3333333333333286,0.0
38760,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,400.0,1.2568807339449537,38869.0,35.0,46.416666666666664,0.4168954463145669,-2.3333333333333286,0.0
38820,rideHailVehicle-2237184@GlobalRHM,324,Bay,300.0,384.9999999999999,1.571428571428571,38869.0,40.0,46.416666666666664,0.47645193864521923,-2.3333333333333286,0.0
38880,rideHailVehicle-2237184@GlobalRHM,324,Bay,84.99999999999986,84.99999999999986,inf,38869.0,45.0,46.416666666666664,0.5360084309758717,-1.4166666666666643,11.0
38940,rideHailVehicle-2237184@GlobalRHM,324,Bay,0.0,0.0,inf,38869.0,46.416666666666664,46.416666666666664,0.5528827704695565,0.0,71.0
44580,rideHailVehicle-5780847@GlobalRHM,324,Bay,299.99999994907296,400.0,1.0693430656934308,45128.0,0.0,48.833333333333336,0.0,-3.166666666666667,0.0
44640,rideHailVehicle-5780847@GlobalRHM,324,Bay,299.99999993841374,400.0,1.0778688524798883,45128.0,4.999999999151216,48.833333333333336,0.05955649232054228,-3.166666667515452,0.0
44700,rideHailVehicle-5780847@GlobalRHM,324,Bay,299.99999996596097,400.0,1.0887850467815483,45128.0,9.999999998124778,48.833333333333336,0.1191129846389685,-3.1666666685418896,0.0
44760,rideHailVehicle-5780847@GlobalRHM,324,Bay,299.99999990177514,400.0,1.1032608696448656,45128.0,14.99999999755746,48.833333333333336,0.1786694769628634,-3.1666666691092082,0.0
44820,rideHailVehicle-5780847@GlobalRHM,324,Bay,230.00000024477757,400.0,1.1233766235355698,45128.0,19.999999995920376,48.833333333333336,0.23822596927401601,-3.1666666707462916,0.0
44880,rideHailVehicle-5780847@GlobalRHM,324,Bay,300.0,400.0,1.2096774193548387,45128.0,23.833333333333336,48.833333333333336,0.28388594677610984,-4.333333333333336,0.0
44940,rideHailVehicle-5780847@GlobalRHM,324,Bay,300.0,400.0,1.2765957446808511,45128.0,28.833333333333336,48.833333333333336,0.34344243910676225,-4.333333333333336,0.0
45000,rideHailVehicle-5780847@GlobalRHM,324,Bay,300.0,400.0,1.40625,45128.0,33.833333333333336,48.833333333333336,0.40299893143741466,-4.333333333333336,0.0
45060,rideHailVehicle-5780847@GlobalRHM,324,Bay,300.0,400.0,1.7647058823529411,45128.0,38.833333333333336,48.833333333333336,0.4625554237680671,-4.333333333333336,0.0
45120,rideHailVehicle-5780847@GlobalRHM,324,Bay,300.0,300.0,7.5,45128.0,43.833333333333336,48.833333333333336,0.5221119160987194,-4.333333333333336,0.0
45180,rideHailVehicle-5780847@GlobalRHM,324,Bay,0.0,0.0,7.5,45128.0,48.833333333333336,48.833333333333336,0.5816684084293718,0.0,52.0
46980,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.056701030927835,47562.0,0.0,51.25,0.0,-2.75,0.0
47040,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.0632183908045978,47562.0,5.0,51.25,0.059556492330652404,-2.75,0.0
47100,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.0714285714285714,47562.0,10.0,51.25,0.11911298466130481,-2.75,0.0
47160,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.0820895522388059,47562.0,15.0,51.25,0.17866947699195723,-2.75,0.0
47220,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.0964912280701755,47562.0,20.0,51.25,0.23822596932260962,-2.75,0.0
47280,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.1170212765957446,47562.0,25.0,51.25,0.29778246165326205,-2.75,0.0
47340,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.1486486486486487,47562.0,30.0,51.25,0.35733895398391446,-2.75,0.0
47400,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.2037037037037037,47562.0,35.0,51.25,0.4168954463145669,-2.75,0.0
47460,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,400.0,1.3235294117647058,47562.0,40.0,51.25,0.47645193864521923,-2.75,0.0
47520,rideHailVehicle-6205379@GlobalRHM,324,Bay,300.0,375.0,1.7857142857142858,47562.0,45.0,51.25,0.5360084309758717,-2.75,0.0
47580,rideHailVehicle-6205379@GlobalRHM,324,Bay,75.0,75.0,inf,47562.0,50.0,51.25,0.5955649233065241,-1.25,18.0
47640,rideHailVehicle-6205379@GlobalRHM,324,Bay,0.0,0.0,inf,47562.0,51.25,51.25,0.6104540463891872,0.0,78.0
48420,rideHailVehicle-2283135@GlobalRHM,324,Bay,117.50000000000014,150.0,1.0339449541284405,49510.0,0.0,46.958333333333336,0.0,-1.5416666666666667,0.0
48480,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0485436893203883,49510.0,1.9583333333333357,46.958333333333336,0.023326292829505553,-2.0833333333333313,0.0
48540,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0515463917525774,49510.0,4.458333333333336,46.958333333333336,0.05310453899483176,-2.0833333333333313,0.0
48600,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.054945054945055,49510.0,6.958333333333336,46.958333333333336,0.08288278516015796,-2.083333333333332,0.0
48660,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0588235294117647,49510.0,9.458333333333336,46.958333333333336,0.11266103132548416,-2.083333333333332,0.0
48720,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0632911392405064,49510.0,11.958333333333336,46.958333333333336,0.14243927749081037,-2.083333333333332,0.0
48780,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0684931506849316,49510.0,14.458333333333336,46.958333333333336,0.17221752365613657,-2.083333333333332,0.0
48840,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0746268656716418,49510.0,16.958333333333336,46.958333333333336,0.20199576982146278,-2.083333333333332,0.0
48900,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.081967213114754,49510.0,19.458333333333336,46.958333333333336,0.23177401598678898,-2.083333333333332,0.0
48960,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.0909090909090908,49510.0,21.958333333333336,46.958333333333336,0.2615522621521152,-2.083333333333332,0.0
49020,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.1020408163265305,49510.0,24.458333333333336,46.958333333333336,0.2913305083174414,-2.083333333333332,0.0
49080,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.1162790697674418,49510.0,26.958333333333336,46.958333333333336,0.3211087544827676,-2.0833333333333357,0.0
49140,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.135135135135135,49510.0,29.458333333333336,46.958333333333336,0.3508870006480938,-2.0833333333333357,0.0
49200,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.1612903225806452,49510.0,31.958333333333336,46.958333333333336,0.38066524681342,-2.0833333333333357,0.0
49260,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.2000000000000002,49510.0,34.458333333333336,46.958333333333336,0.4104434929787462,-2.0833333333333357,0.0
49320,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.263157894736842,49510.0,36.958333333333336,46.958333333333336,0.4402217391440724,-2.0833333333333357,0.0
49380,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.3846153846153846,49510.0,39.458333333333336,46.958333333333336,0.4699999853093986,-2.0833333333333357,0.0
49440,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,1.7142857142857144,49510.0,41.958333333333336,46.958333333333336,0.49977823147472483,-2.0833333333333357,0.0
49500,rideHailVehicle-2283135@GlobalRHM,324,Bay,150.0,150.0,6.0,49510.0,44.458333333333336,46.958333333333336,0.529556477640051,-2.0833333333333357,0.0
49560,rideHailVehicle-2283135@GlobalRHM,324,Bay,0.0,0.0,6.0,49510.0,46.958333333333336,46.958333333333336,0.5593347238053772,0.0,50.0
49920,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.0619765494137354,50517.0,0.0,52.833333333333336,0.0,-3.0833333333333335,0.0
49980,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.0689013035381751,50517.0,5.0,52.833333333333336,0.059556492330652404,-3.083333333333334,0.0
50040,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.0775681341719079,50517.0,10.0,52.833333333333336,0.11911298466130481,-3.083333333333334,0.0
50100,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.0887290167865709,50517.0,15.0,52.833333333333336,0.17866947699195723,-3.0833333333333357,0.0
50160,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.1036414565826331,50517.0,20.0,52.833333333333336,0.23822596932260962,-3.0833333333333357,0.0
50220,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.1245791245791246,50517.0,25.0,52.833333333333336,0.29778246165326205,-3.0833333333333357,0.0
50280,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.1561181434599157,50517.0,30.0,52.833333333333336,0.35733895398391446,-3.0833333333333357,0.0
50340,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.209039548022599,50517.0,35.0,52.833333333333336,0.4168954463145669,-3.0833333333333357,0.0
50400,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.3162393162393164,50517.0,40.0,52.833333333333336,0.47645193864521923,-3.0833333333333357,0.0
50460,rideHailVehicle-722179@GlobalRHM,324,Bay,300.0,400.0,1.6491228070175443,50517.0,45.0,52.833333333333336,0.5360084309758717,-3.0833333333333357,0.0
50520,rideHailVehicle-722179@GlobalRHM,324,Bay,170.00000000000014,170.00000000000014,inf,50517.0,50.0,52.833333333333336,0.5955649233065241,-2.8333333333333357,3.0
50580,rideHailVehicle-722179@GlobalRHM,324,Bay,0.0,0.0,inf,50517.0,52.833333333333336,52.833333333333336,0.6293136022938938,0.0,63.0
50640,rideHailVehicle-7069313@GlobalRHM,324,Bay,150.0,150.0,1.0267326732673268,51650.0,0.0,43.208333333333336,0.0,-1.1250000000000002,0.0
50700,rideHailVehicle-7069313@GlobalRHM,324,Bay,150.0,150.0,1.028421052631579,51650.0,2.5,43.208333333333336,0.029778246165326202,-1.1250000000000004,0.0
50760,rideHailVehicle-7069313@GlobalRHM,324,Bay,150.0,150.0,1.0303370786516854,51650.0,5.0,43.208333333333336,0.059556492330652404,-1.1250000000000009,0.0
50820,rideHailVehicle-7069313@GlobalRHM,324,Bay,150.0,150.0,1.0325301204819277,51650.0,7.5,43.208333333333336,0.08933473849597862,-1.1250000000000018,0.0
50880,rideHailVehicle-7069313@GlobalRHM,324,Bay,150.0,150.0,1.035064935064935,51650.0,10.0,43.208333333333336,0.11911298466130481,-1.1250000000000018,0.0
